datetime,dam_discharge_(m_/s)
24/08/2005,2985.94
25/08/2005,3396.2
26/08/2005,3497.26
27/08/2005,2651.34
28/08/2005,2849.58
29/08/2005,2691.93
30/08/2005,2803.66
31/08/2005,2484.09
01/09/2005,2555.37
02/09/2005,3217.19
03/09/2005,3065.81
04/09/2005,3245.79
05/09/2005,3107.01
06/09/2005,3352.17
07/09/2005,3439.11
08/09/2005,2129.14
09/09/2005,2572.85
10/09/2005,2884.31
11/09/2005,2988.66
12/09/2005,2664.95
13/09/2005,3456.01
14/09/2005,3989.97
15/09/2005,3093.08
16/09/2005,3042.17
17/09/2005,3424.73
18/09/2005,2067.08
19/09/2005,3014.23
20/09/2005,3489.52
21/09/2005,2678.42
22/09/2005,2386.72
23/09/2005,2907.1
24/09/2005,2969.66
25/09/2005,2545.67
26/09/2005,4048.08
27/09/2005,2760.65
28/09/2005,2423.17
29/09/2005,2953.19
30/09/2005,3453.93
01/10/2005,3687
02/10/2005,3687
03/10/2005,3687
04/10/2005,3687
05/10/2005,3687
06/10/2005,3687
07/10/2005,3687
08/10/2005,3687
09/10/2005,3687
10/10/2005,3687
11/10/2005,3687
12/10/2005,3687
13/10/2005,3687
14/10/2005,3687
15/10/2005,3687
16/10/2005,3687
17/10/2005,3687
18/10/2005,3687
19/10/2005,3687
20/10/2005,3687
21/10/2005,3687
22/10/2005,3687
23/10/2005,3687
24/10/2005,3687
25/10/2005,3687
26/10/2005,3687
27/10/2005,3687
28/10/2005,3687
29/10/2005,3687
30/10/2005,3687
31/10/2005,3687
01/11/2005,1505.22
02/11/2005,1645.68
03/11/2005,1238.55
04/11/2005,1946.31
05/11/2005,1668.51
06/11/2005,1814.31
07/11/2005,1609.55
08/11/2005,1747.47
09/11/2005,1238.08
10/11/2005,1352.58
11/11/2005,1903.94
12/11/2005,1967.92
13/11/2005,1155.88
14/11/2005,1574.92
15/11/2005,1370.72
16/11/2005,1290.89
17/11/2005,1585.45
18/11/2005,1842.29
19/11/2005,1635.5
20/11/2005,1404.15
21/11/2005,1654.46
22/11/2005,1392.01
23/11/2005,1623.63
24/11/2005,1918.94
25/11/2005,876.85
26/11/2005,1739.18
27/11/2005,1038.28
28/11/2005,1868.5
29/11/2005,1308.89
30/11/2005,1134.7
01/12/2005,1708.58
02/12/2005,1609.25
03/12/2005,1200.24
04/12/2005,1124.1
05/12/2005,1443.76
06/12/2005,1138.77
07/12/2005,1181.56
08/12/2005,1534.69
09/12/2005,1210.24
10/12/2005,1627.96
11/12/2005,1947.04
12/12/2005,1455.43
13/12/2005,1539.05
14/12/2005,2105.43
15/12/2005,1143.72
16/12/2005,1857.37
17/12/2005,1821.26
18/12/2005,1756.3
19/12/2005,1887.52
20/12/2005,1584.17
21/12/2005,1325.12
22/12/2005,1828.37
23/12/2005,1839.85
24/12/2005,1831.59
25/12/2005,1513.35
26/12/2005,1285.14
27/12/2005,1557.41
28/12/2005,1782.67
29/12/2005,1807.31
30/12/2005,1371.1
31/12/2005,1594.61
01/01/2006,1107.37
02/01/2006,1795.49
03/01/2006,1265.01
04/01/2006,1735.58
05/01/2006,1155.21
06/01/2006,1809.42
07/01/2006,1596.55
08/01/2006,1265.59
09/01/2006,1707.41
10/01/2006,1322.89
11/01/2006,1724.87
12/01/2006,1417.77
13/01/2006,983.69
14/01/2006,1205.28
15/01/2006,1370.88
16/01/2006,1910.46
17/01/2006,1770.34
18/01/2006,1987.16
19/01/2006,1996.09
20/01/2006,1339.57
21/01/2006,1443.45
22/01/2006,1376.62
23/01/2006,1298.55
24/01/2006,947.55
25/01/2006,1495.58
26/01/2006,1114.33
27/01/2006,1489.75
28/01/2006,2134.73
29/01/2006,1347.2
30/01/2006,1558.43
31/01/2006,1771.99
01/02/2006,1584.09
02/02/2006,1587.75
03/02/2006,1391.28
04/02/2006,1430.44
05/02/2006,1212
06/02/2006,1753.81
07/02/2006,977.55
08/02/2006,1791.33
09/02/2006,1078.89
10/02/2006,1788.78
11/02/2006,1393.85
12/02/2006,1130.44
13/02/2006,1673.79
14/02/2006,1778.63
15/02/2006,1368.58
16/02/2006,1716.18
17/02/2006,814.47
18/02/2006,1103.82
19/02/2006,1887.72
20/02/2006,1432.9
21/02/2006,941.34
22/02/2006,1290.34
23/02/2006,1222.98
24/02/2006,1450.21
25/02/2006,1388.77
26/02/2006,1553.68
27/02/2006,1479.16
28/02/2006,1907.92
01/03/2006,1627.36
02/03/2006,1637.3
03/03/2006,1849.55
04/03/2006,1383.37
05/03/2006,1121.44
06/03/2006,1862.09
07/03/2006,1540.75
08/03/2006,1541.81
09/03/2006,1310
10/03/2006,1314.94
11/03/2006,1754.02
12/03/2006,1795.4
13/03/2006,1735.15
14/03/2006,1737.89
15/03/2006,1670.71
16/03/2006,1539.46
17/03/2006,1447.39
18/03/2006,1863.1
19/03/2006,1387.88
20/03/2006,1610.99
21/03/2006,1258.8
22/03/2006,1302.21
23/03/2006,1429.15
24/03/2006,1258.82
25/03/2006,1739.36
26/03/2006,1095.59
27/03/2006,1529.77
28/03/2006,1539.75
29/03/2006,956.76
30/03/2006,1367.69
31/03/2006,1576.71
01/04/2006,1628.62
02/04/2006,1438.71
03/04/2006,1703.07
04/04/2006,1467.21
05/04/2006,1504.1
06/04/2006,1575.5
07/04/2006,1778.1
08/04/2006,1297.28
09/04/2006,1353.95
10/04/2006,1299.33
11/04/2006,1400.34
12/04/2006,1927.87
13/04/2006,1671.82
14/04/2006,1160.67
15/04/2006,1319.87
16/04/2006,1611.83
17/04/2006,1228.05
18/04/2006,1282.4
19/04/2006,1903.49
20/04/2006,1315.99
21/04/2006,1786.4
22/04/2006,1876.6
23/04/2006,1279.96
24/04/2006,1233.01
25/04/2006,1417.16
26/04/2006,1173.41
27/04/2006,1536.31
28/04/2006,1438.3
29/04/2006,1608.17
30/04/2006,1919.08
01/05/2006,3408.74
02/05/2006,3244.62
03/05/2006,2016.98
04/05/2006,3221.69
05/05/2006,3861.31
06/05/2006,1494.74
07/05/2006,3344.69
08/05/2006,2920.32
09/05/2006,2575.1
10/05/2006,3400.56
11/05/2006,3854.85
12/05/2006,3387.62
13/05/2006,2814.4
14/05/2006,2528.27
15/05/2006,3072.31
16/05/2006,3436.58
17/05/2006,2806.47
18/05/2006,2854.81
19/05/2006,4411
20/05/2006,3539.33
21/05/2006,3575.06
22/05/2006,2269.86
23/05/2006,2646.41
24/05/2006,3037.34
25/05/2006,2499.43
26/05/2006,3800.2
27/05/2006,3705.16
28/05/2006,2733.23
29/05/2006,3891.96
30/05/2006,2997.87
31/05/2006,4294.69
01/06/2006,3072.34
02/06/2006,3288.1
03/06/2006,3699.95
04/06/2006,3638.82
05/06/2006,3255.37
06/06/2006,2929.43
07/06/2006,3257.07
08/06/2006,2591.91
09/06/2006,3076.07
10/06/2006,2445.35
11/06/2006,2109.56
12/06/2006,3025.21
13/06/2006,3631.14
14/06/2006,3462.9
15/06/2006,2959.04
16/06/2006,3873.49
17/06/2006,2715.47
18/06/2006,2041.08
19/06/2006,1908.95
20/06/2006,2409.4
21/06/2006,3408.31
22/06/2006,2682.6
23/06/2006,3230.48
24/06/2006,3823.14
25/06/2006,2449.95
26/06/2006,3239.25
27/06/2006,3269.48
28/06/2006,2569.63
29/06/2006,3677.11
30/06/2006,2856.15
01/07/2006,2808.12
02/07/2006,4055.81
03/07/2006,3261.38
04/07/2006,3462.65
05/07/2006,3677.45
06/07/2006,2674.76
07/07/2006,3624.91
08/07/2006,2749.05
09/07/2006,2727.69
10/07/2006,2864
11/07/2006,2688.97
12/07/2006,3411.08
13/07/2006,3133.61
14/07/2006,2754.39
15/07/2006,3337.25
16/07/2006,2862.41
17/07/2006,2835.96
18/07/2006,3024.34
19/07/2006,3231.73
20/07/2006,3194.92
21/07/2006,2818.38
22/07/2006,3423.56
23/07/2006,2888.8
24/07/2006,2672.51
25/07/2006,2265.99
26/07/2006,3491.59
27/07/2006,3006.2
28/07/2006,3105.44
29/07/2006,3522.9
30/07/2006,2761.3
31/07/2006,2312.8
01/08/2006,3034.89
02/08/2006,3153.98
03/08/2006,2868.58
04/08/2006,3736.87
05/08/2006,1756.92
06/08/2006,3560.03
07/08/2006,3395.58
08/08/2006,3228.39
09/08/2006,1332.05
10/08/2006,3641.94
11/08/2006,2486.78
12/08/2006,2746.15
13/08/2006,2914.7
14/08/2006,3203.71
15/08/2006,3319.71
16/08/2006,3446.42
17/08/2006,3407.93
18/08/2006,3126.46
19/08/2006,3207.96
20/08/2006,2454.62
21/08/2006,2624.49
22/08/2006,3447.73
23/08/2006,3418.6
24/08/2006,3361.9
25/08/2006,2742.79
26/08/2006,3455.25
27/08/2006,2419.38
28/08/2006,3538.68
29/08/2006,2869.56
30/08/2006,3842.09
31/08/2006,2239.28
01/09/2006,3556
02/09/2006,3556
03/09/2006,3556
04/09/2006,3556
05/09/2006,3556
06/09/2006,3556
07/09/2006,3556
08/09/2006,3556
09/09/2006,3556
10/09/2006,3556
11/09/2006,3556
12/09/2006,3556
13/09/2006,3556
14/09/2006,3556
15/09/2006,3556
16/09/2006,3556
17/09/2006,3556
18/09/2006,3556
19/09/2006,3556
20/09/2006,3556
21/09/2006,3556
22/09/2006,3556
23/09/2006,3556
24/09/2006,3556
25/09/2006,3556
26/09/2006,3556
27/09/2006,3556
28/09/2006,3556
29/09/2006,3556
30/09/2006,3556
01/10/2006,3881.7
02/10/2006,2819.27
03/10/2006,2810.26
04/10/2006,3097.42
05/10/2006,2651.46
06/10/2006,2963.84
07/10/2006,2631.19
08/10/2006,2649.47
09/10/2006,3243.44
10/10/2006,2549.22
11/10/2006,2615.9
12/10/2006,2313.6
13/10/2006,2748.03
14/10/2006,3655.8
15/10/2006,2577.03
16/10/2006,2634.18
17/10/2006,3096.96
18/10/2006,2814.6
19/10/2006,4114.08
20/10/2006,2918.74
21/10/2006,3167.61
22/10/2006,3471.88
23/10/2006,3462.29
24/10/2006,3116.64
25/10/2006,2919.44
26/10/2006,4012.01
27/10/2006,2950.12
28/10/2006,2779.15
29/10/2006,2677.08
30/10/2006,2136.6
31/10/2006,3410.81
01/11/2006,795.58
02/11/2006,1498.28
03/11/2006,1438.54
04/11/2006,2171.99
05/11/2006,950.5
06/11/2006,1229.67
07/11/2006,1459.17
08/11/2006,1440.74
09/11/2006,1335.14
10/11/2006,1475.7
11/11/2006,1122.13
12/11/2006,1607.16
13/11/2006,803.55
14/11/2006,1492.27
15/11/2006,1319.89
16/11/2006,1804.89
17/11/2006,2026.59
18/11/2006,1400.68
19/11/2006,1917.22
20/11/2006,1405.17
21/11/2006,1210.16
22/11/2006,2023.77
23/11/2006,1656.23
24/11/2006,1501.33
25/11/2006,1706.15
26/11/2006,1582.26
27/11/2006,1479.23
28/11/2006,1102.07
29/11/2006,1418.84
30/11/2006,1686.98
01/12/2006,1463.17
02/12/2006,1770.7
03/12/2006,1615.1
04/12/2006,1236.56
05/12/2006,1104.25
06/12/2006,1452.85
07/12/2006,1342.73
08/12/2006,1600.9
09/12/2006,1284.56
10/12/2006,1315.38
11/12/2006,1815.92
12/12/2006,1544.46
13/12/2006,1289.18
14/12/2006,1505.29
15/12/2006,1913.67
16/12/2006,1588.14
17/12/2006,1677.89
18/12/2006,1274.33
19/12/2006,1807.93
20/12/2006,2195.43
21/12/2006,1262.56
22/12/2006,1145.43
23/12/2006,1552.66
24/12/2006,1762.65
25/12/2006,1472.58
26/12/2006,1184.04
27/12/2006,1467.42
28/12/2006,1679.43
29/12/2006,1377.89
30/12/2006,1682.18
31/12/2006,1849.41
01/01/2007,1572.07
02/01/2007,1491.62
03/01/2007,1748.8
04/01/2007,1243.17
05/01/2007,1213.59
06/01/2007,1420.03
07/01/2007,1352.44
08/01/2007,1259
09/01/2007,2049.14
10/01/2007,2151.6
11/01/2007,1393.89
12/01/2007,1527.52
13/01/2007,1443.65
14/01/2007,1832.25
15/01/2007,1891.69
16/01/2007,966.82
17/01/2007,1642.8
18/01/2007,1107.95
19/01/2007,2027.48
20/01/2007,1632.07
21/01/2007,1253
22/01/2007,1427.6
23/01/2007,1413.31
24/01/2007,1657.53
25/01/2007,1812.57
26/01/2007,1155.54
27/01/2007,2051.63
28/01/2007,1981.71
29/01/2007,1237.4
30/01/2007,1521.84
31/01/2007,2013.24
01/02/2007,1869.88
02/02/2007,1398.98
03/02/2007,1744.3
04/02/2007,2399.16
05/02/2007,1531.55
06/02/2007,1310.21
07/02/2007,1551.73
08/02/2007,1573.97
09/02/2007,1342.64
10/02/2007,1632.49
11/02/2007,1123.68
12/02/2007,1300.34
13/02/2007,1727.47
14/02/2007,973.54
15/02/2007,1770.95
16/02/2007,896.41
17/02/2007,980.6
18/02/2007,1350.31
19/02/2007,1586.06
20/02/2007,1897.58
21/02/2007,1517.29
22/02/2007,1426.03
23/02/2007,1673.87
24/02/2007,1238.73
25/02/2007,1541.82
26/02/2007,1140.17
27/02/2007,1524.78
28/02/2007,1461.05
01/03/2007,1258.72
02/03/2007,1549.51
03/03/2007,1547.56
04/03/2007,1852.64
05/03/2007,1018.31
06/03/2007,1477.19
07/03/2007,1271.92
08/03/2007,1760.93
09/03/2007,1726.17
10/03/2007,1652.36
11/03/2007,1288.85
12/03/2007,1765.64
13/03/2007,1040.96
14/03/2007,979.41
15/03/2007,1117.24
16/03/2007,1489.96
17/03/2007,1702.55
18/03/2007,607.19
19/03/2007,1896.82
20/03/2007,1539.33
21/03/2007,1029.67
22/03/2007,1530.28
23/03/2007,1827.76
24/03/2007,1679.83
25/03/2007,1829.72
26/03/2007,1090.13
27/03/2007,1375.8
28/03/2007,1222.59
29/03/2007,2015.27
30/03/2007,1691.81
31/03/2007,2354.1
01/04/2007,1359.72
02/04/2007,1282.6
03/04/2007,1457.15
04/04/2007,1913.51
05/04/2007,1390.16
06/04/2007,1537.33
07/04/2007,1529.01
08/04/2007,1511.85
09/04/2007,1304.28
10/04/2007,1458.81
11/04/2007,1445.97
12/04/2007,1497.73
13/04/2007,1783.06
14/04/2007,2028.19
15/04/2007,1247.87
16/04/2007,1382.4
17/04/2007,1252.5
18/04/2007,1556.13
19/04/2007,1338.5
20/04/2007,1571.94
21/04/2007,1831.09
22/04/2007,742.25
23/04/2007,1647.53
24/04/2007,1361.94
25/04/2007,1638.13
26/04/2007,1231.06
27/04/2007,1858.88
28/04/2007,1773.98
29/04/2007,1670.51
30/04/2007,1737.97
01/05/2007,2627.19
02/05/2007,2690.19
03/05/2007,3376.22
04/05/2007,2616.14
05/05/2007,3722.82
06/05/2007,2838.2
07/05/2007,3250.95
08/05/2007,4049.62
09/05/2007,2646.89
10/05/2007,3034.38
11/05/2007,3527.09
12/05/2007,3475.64
13/05/2007,2836.09
14/05/2007,2741.63
15/05/2007,2883.43
16/05/2007,3723.93
17/05/2007,2860.45
18/05/2007,3039.06
19/05/2007,2786.61
20/05/2007,3352.77
21/05/2007,3077.76
22/05/2007,2498.28
23/05/2007,2515.59
24/05/2007,2000.7
25/05/2007,2584.34
26/05/2007,3396.97
27/05/2007,3661.88
28/05/2007,3342.78
29/05/2007,3277.32
30/05/2007,2936.74
31/05/2007,3387.46
01/06/2007,3143.14
02/06/2007,3902.22
03/06/2007,2950.78
04/06/2007,3671.5
05/06/2007,3437.06
06/06/2007,3367.72
07/06/2007,1994.25
08/06/2007,3464.59
09/06/2007,2936.25
10/06/2007,2778.04
11/06/2007,2258.54
12/06/2007,2997.21
13/06/2007,3016.78
14/06/2007,2348.5
15/06/2007,2263.36
16/06/2007,3243.31
17/06/2007,3435.85
18/06/2007,3095.14
19/06/2007,3575.42
20/06/2007,2956.81
21/06/2007,2972.82
22/06/2007,2541.49
23/06/2007,2219.88
24/06/2007,3927.33
25/06/2007,3565.65
26/06/2007,2303.74
27/06/2007,3077.88
28/06/2007,2949.98
29/06/2007,2863
30/06/2007,2795.49
01/07/2007,3190.63
02/07/2007,3409.09
03/07/2007,3201.2
04/07/2007,2939.74
05/07/2007,2921.39
06/07/2007,3468.41
07/07/2007,3231.72
08/07/2007,3036.34
09/07/2007,2982.05
10/07/2007,3172.64
11/07/2007,2765.83
12/07/2007,3410.77
13/07/2007,2462.07
14/07/2007,2794.27
15/07/2007,3305.55
16/07/2007,2433.56
17/07/2007,2213.5
18/07/2007,3031.54
19/07/2007,2151.77
20/07/2007,2350.6
21/07/2007,3378.3
22/07/2007,2897.61
23/07/2007,3642.74
24/07/2007,2397.59
25/07/2007,2953.02
26/07/2007,3199.79
27/07/2007,2414.74
28/07/2007,3515.88
29/07/2007,3255.34
30/07/2007,2195.36
31/07/2007,2981.13
01/08/2007,4974
02/08/2007,4974
03/08/2007,4974
04/08/2007,4974
05/08/2007,4974
06/08/2007,4974
07/08/2007,4974
08/08/2007,4974
09/08/2007,4974
10/08/2007,4974
11/08/2007,4974
12/08/2007,4974
13/08/2007,4974
14/08/2007,4974
15/08/2007,4974
16/08/2007,4974
17/08/2007,4974
18/08/2007,4974
19/08/2007,4974
20/08/2007,4974
21/08/2007,4974
22/08/2007,4974
23/08/2007,4974
24/08/2007,4974
25/08/2007,4974
26/08/2007,4974
27/08/2007,4974
28/08/2007,4974
29/08/2007,4974
30/08/2007,4974
31/08/2007,4974
01/09/2007,3192.98
02/09/2007,2704.97
03/09/2007,2260.07
04/09/2007,3139.23
05/09/2007,4105.62
06/09/2007,2806.51
07/09/2007,3784.62
08/09/2007,2623.86
09/09/2007,3107.77
10/09/2007,3385.76
11/09/2007,2995.79
12/09/2007,2851.13
13/09/2007,3363.06
14/09/2007,3945.73
15/09/2007,3150.29
16/09/2007,2741.97
17/09/2007,2905.12
18/09/2007,4259.85
19/09/2007,3067.45
20/09/2007,2702.79
21/09/2007,2427.47
22/09/2007,2087.05
23/09/2007,3181.79
24/09/2007,3327.32
25/09/2007,2801.65
26/09/2007,2992.51
27/09/2007,2414.77
28/09/2007,3066.46
29/09/2007,3240.75
30/09/2007,2732.42
01/10/2007,3845.23
02/10/2007,2581.45
03/10/2007,3141.74
04/10/2007,3424.16
05/10/2007,2961.36
06/10/2007,2905.76
07/10/2007,2285.57
08/10/2007,3678.67
09/10/2007,2915.05
10/10/2007,3268.68
11/10/2007,3336.36
12/10/2007,2685.85
13/10/2007,2901.24
14/10/2007,3667.24
15/10/2007,2441.4
16/10/2007,4063.96
17/10/2007,2627.56
18/10/2007,2410.24
19/10/2007,3066.15
20/10/2007,4104.17
21/10/2007,2044.52
22/10/2007,2929.49
23/10/2007,3238.13
24/10/2007,3016.82
25/10/2007,3190.96
26/10/2007,2640.98
27/10/2007,2700.14
28/10/2007,2925.79
29/10/2007,2435.06
30/10/2007,2977.66
31/10/2007,2805.63
01/11/2007,1358.99
02/11/2007,1596.15
03/11/2007,953.8
04/11/2007,1431.27
05/11/2007,2195.21
06/11/2007,1174.17
07/11/2007,1885.65
08/11/2007,1516.4
09/11/2007,1319.11
10/11/2007,1103.81
11/11/2007,1541.9
12/11/2007,1936.02
13/11/2007,1383.24
14/11/2007,1475.71
15/11/2007,1803.11
16/11/2007,1602.26
17/11/2007,1028.32
18/11/2007,1529.67
19/11/2007,1953.67
20/11/2007,1488.92
21/11/2007,677.55
22/11/2007,1616.46
23/11/2007,1440.46
24/11/2007,951.27
25/11/2007,996.24
26/11/2007,1792.53
27/11/2007,1280.29
28/11/2007,1227.75
29/11/2007,1489.31
30/11/2007,1306.74
01/12/2007,1530.01
02/12/2007,1439.18
03/12/2007,1140
04/12/2007,1346.64
05/12/2007,1632.83
06/12/2007,1512.58
07/12/2007,1475.42
08/12/2007,2081.22
09/12/2007,1719.31
10/12/2007,1755.73
11/12/2007,1450.21
12/12/2007,1566.04
13/12/2007,1370.67
14/12/2007,1733.26
15/12/2007,1466.88
16/12/2007,1566.71
17/12/2007,1548.18
18/12/2007,1494.55
19/12/2007,2381.46
20/12/2007,1300.01
21/12/2007,1297.29
22/12/2007,1708.23
23/12/2007,1321.45
24/12/2007,1412.58
25/12/2007,1174.08
26/12/2007,1647.47
27/12/2007,1651.28
28/12/2007,1405.44
29/12/2007,1714.45
30/12/2007,942.56
31/12/2007,1287.94
01/01/2008,1449.01
02/01/2008,1148.32
03/01/2008,975.39
04/01/2008,1407.63
05/01/2008,1708.21
06/01/2008,1884.63
07/01/2008,1335.81
08/01/2008,1719.96
09/01/2008,1690.96
10/01/2008,1865.58
11/01/2008,1394.94
12/01/2008,960.45
13/01/2008,1521.06
14/01/2008,1195.86
15/01/2008,1282.95
16/01/2008,1409.63
17/01/2008,1398.32
18/01/2008,1542.47
19/01/2008,1710.95
20/01/2008,1389.68
21/01/2008,1618.71
22/01/2008,1504.44
23/01/2008,1780.65
24/01/2008,1443.42
25/01/2008,1476.32
26/01/2008,1387.68
27/01/2008,1451.33
28/01/2008,1264.95
29/01/2008,1235.22
30/01/2008,1732.73
31/01/2008,1175.04
01/02/2008,1404.26
02/02/2008,1804.6
03/02/2008,1394.19
04/02/2008,1748.62
05/02/2008,1322.69
06/02/2008,1184.65
07/02/2008,1021.55
08/02/2008,1893.82
09/02/2008,1158.94
10/02/2008,1724.16
11/02/2008,1200.02
12/02/2008,1895.22
13/02/2008,2162.03
14/02/2008,994.04
15/02/2008,1174.57
16/02/2008,1731.94
17/02/2008,1653.91
18/02/2008,1733.08
19/02/2008,1327.87
20/02/2008,2096.26
21/02/2008,1535.41
22/02/2008,1134.91
23/02/2008,1424.06
24/02/2008,1138.93
25/02/2008,1977.28
26/02/2008,1301.9
27/02/2008,1647.75
28/02/2008,1358.8
29/02/2008,1315.38
01/03/2008,926.92
02/03/2008,1679.45
03/03/2008,1889.75
04/03/2008,1225.21
05/03/2008,1036.43
06/03/2008,1740.99
07/03/2008,1006.13
08/03/2008,1865.86
09/03/2008,1228.68
10/03/2008,1169.01
11/03/2008,1574.54
12/03/2008,1188.56
13/03/2008,1287.87
14/03/2008,1606.19
15/03/2008,771.27
16/03/2008,1992.73
17/03/2008,1513.09
18/03/2008,1112.11
19/03/2008,1194.83
20/03/2008,1797.49
21/03/2008,1680.32
22/03/2008,1916.03
23/03/2008,1295.18
24/03/2008,1588.98
25/03/2008,1627.97
26/03/2008,1708.58
27/03/2008,1838.18
28/03/2008,1284.82
29/03/2008,1465.75
30/03/2008,1316.96
31/03/2008,1484.22
01/04/2008,1709.53
02/04/2008,1003.79
03/04/2008,1832.81
04/04/2008,1158.25
05/04/2008,1407.79
06/04/2008,1873.18
07/04/2008,1598.4
08/04/2008,1601.86
09/04/2008,1145.81
10/04/2008,1186.77
11/04/2008,1782.38
12/04/2008,1323.26
13/04/2008,1351.53
14/04/2008,1789.19
15/04/2008,1185.03
16/04/2008,1580.77
17/04/2008,1512.87
18/04/2008,1499.19
19/04/2008,1344.47
20/04/2008,1326.04
21/04/2008,1176.49
22/04/2008,1644.8
23/04/2008,1299.56
24/04/2008,1790.62
25/04/2008,1432.63
26/04/2008,1182.46
27/04/2008,1428.66
28/04/2008,1376.74
29/04/2008,1802.73
30/04/2008,1389.3
01/05/2008,2861.89
02/05/2008,3705.77
03/05/2008,3254.13
04/05/2008,3831.35
05/05/2008,3629.52
06/05/2008,2556.42
07/05/2008,3494.98
08/05/2008,3762.65
09/05/2008,3766.41
10/05/2008,3494.05
11/05/2008,3483.76
12/05/2008,2848.67
13/05/2008,2581.31
14/05/2008,2823.89
15/05/2008,2167.61
16/05/2008,3671.4
17/05/2008,2858.35
18/05/2008,3645.67
19/05/2008,2384.25
20/05/2008,3541.31
21/05/2008,2752.56
22/05/2008,2357.82
23/05/2008,3813.56
24/05/2008,3553.66
25/05/2008,3105.9
26/05/2008,3016.97
27/05/2008,3219.76
28/05/2008,3097.31
29/05/2008,2603.86
30/05/2008,2793.97
31/05/2008,3980.36
01/06/2008,4336.08
02/06/2008,3781.33
03/06/2008,3239.11
04/06/2008,2831.13
05/06/2008,2600.91
06/06/2008,2633.86
07/06/2008,2723.37
08/06/2008,4075.58
09/06/2008,3903.14
10/06/2008,3373.14
11/06/2008,2519.69
12/06/2008,3446.53
13/06/2008,2880.69
14/06/2008,1923.5
15/06/2008,3143.55
16/06/2008,2579.04
17/06/2008,2595.97
18/06/2008,2874.8
19/06/2008,2750.84
20/06/2008,2982.87
21/06/2008,2958.83
22/06/2008,2062.1
23/06/2008,3760.14
24/06/2008,2508.31
25/06/2008,2523.8
26/06/2008,2835.72
27/06/2008,2945.83
28/06/2008,3729.49
29/06/2008,3134.71
30/06/2008,3283.23
01/07/2008,1699
02/07/2008,1699
03/07/2008,1699
04/07/2008,1699
05/07/2008,1699
06/07/2008,1699
07/07/2008,1699
08/07/2008,1699
09/07/2008,1699
10/07/2008,1699
11/07/2008,1699
12/07/2008,1699
13/07/2008,1699
14/07/2008,1699
15/07/2008,1699
16/07/2008,1699
17/07/2008,1699
18/07/2008,1699
19/07/2008,1699
20/07/2008,1699
21/07/2008,1699
22/07/2008,1699
23/07/2008,1699
24/07/2008,1699
25/07/2008,1699
26/07/2008,1699
27/07/2008,1699
28/07/2008,1699
29/07/2008,1699
30/07/2008,1699
31/07/2008,1699
01/08/2008,3137.27
02/08/2008,3115.73
03/08/2008,3154.86
04/08/2008,2033.63
05/08/2008,2875.04
06/08/2008,3581.13
07/08/2008,4971.17
08/08/2008,2397.85
09/08/2008,3211.54
10/08/2008,2714.48
11/08/2008,4023.83
12/08/2008,2323.11
13/08/2008,3312.47
14/08/2008,2296.39
15/08/2008,2840.72
16/08/2008,2982.84
17/08/2008,3534.85
18/08/2008,2461.42
19/08/2008,3331.69
20/08/2008,3009.39
21/08/2008,3136.4
22/08/2008,3479.17
23/08/2008,2358.72
24/08/2008,3405.3
25/08/2008,2715.55
26/08/2008,3547.94
27/08/2008,3167.28
28/08/2008,2895.24
29/08/2008,2704.99
30/08/2008,3411.65
31/08/2008,3630.48
01/09/2008,2733.57
02/09/2008,2433.5
03/09/2008,3347.11
04/09/2008,2275.73
05/09/2008,2347.24
06/09/2008,2468.65
07/09/2008,2792.27
08/09/2008,2331.83
09/09/2008,2030.6
